Page URL,Content,Post media content,Author,Author URL,Reactions,Comments,Reposts,ID
https://www.facebook.com/groups/696166321250526,"Klokken 19 mødes bestyrelsen i Stjerne Radio. Planlægning af arbejds plan frem til udstilling næste år, deltagelse i Historiske Dage, ny elektronik, nyt medlem … Se mere",,Peter Thinghøj Christiansen,https://www.facebook.com/groups/696166321250526/user/1275590436/?__cft__[0]=AZW3SRXkXCvu4zpAUiIxfUkW2bXO_NJrLK2d3Uk9G_XyLjLckK5e3jw_7BlTgKbvSX9EzAOphycBhA9HVZUIRTsn_0W85K-OxUxOK1m20BgGilm0fIjL6og-v9r0dqfV8uxKsDFZpW45Sg4cfTpGlHQk8jqXsSCWxvG-cgDOmPQGYprBhVaXu4Q29TQjlemHib6RROTr3gMe6qWdznlHhRQGYis-uoH92e4k6QnxfvzmcQ&__tn__=-]C%2CP-y-R,4,,,145
https://www.facebook.com/groups/696166321250526,Så måtte jeg lige hente en bog i reolen. Tak til Martin Q. for at minde om den. Allerede i 2010 var der rejst lidt tvivl om Karl Edvard Nielsen og hans mulige p… Se mere,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/386778433_10231384521617671_8140081963557875743_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=3-zlwW9f_voQ7kNvgELtRV2&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AKMRMIo-h-J2DSdu4HLExWn&oh=00_AYBDw1eBviehTOaNZE7jJY0S39G4K3-mE9wmcDAcJ_UubA&oe=671D3315,Peter Thinghøj Christiansen,"https://www.facebook.com/profile.php?id=1275590436&__cft__[0]=AZV2LFjBSO1EcF1xgZR79ahLnstNc03K74cc5GkSgdGzLdkRS3leT3lRIwGz76tjYOpfcmGpWRceS8LHZjmrS_ignog6CDTbDTai78GyWEGBm7KOYIxztz8eqj9sunh7tYX5d2jyTB9bhYdJWn3qVYyyYLc3vmKCQ3UkDEhWzvl1B5-FxG1xd2CuF9JS8N8ByPPT9nRaLKpp3aC16ke5bnMfGTV9MbTugrEuzWIBhfP93A&__tn__=%3C%2CP-y-R, https://www.facebook.com/groups/696166321250526/user/1275590436/?__cft__[0]=AZV2LFjBSO1EcF1xgZR79ahLnstNc03K74cc5GkSgdGzLdkRS3leT3lRIwGz76tjYOpfcmGpWRceS8LHZjmrS_ignog6CDTbDTai78GyWEGBm7KOYIxztz8eqj9sunh7tYX5d2jyTB9bhYdJWn3qVYyyYLc3vmKCQ3UkDEhWzvl1B5-FxG1xd2CuF9JS8N8ByPPT9nRaLKpp3aC16ke5bnMfGTV9MbTugrEuzWIBhfP93A&__tn__=%3C%3C%2CP-y-R",22,,,146
https://www.facebook.com/groups/696166321250526,"""Frit Danmark"" er blevet tilgængelig på Danskenes historie Online.",,,,8,,,147
https://www.facebook.com/groups/696166321250526,Overgaden Neden Vandet 51B på Christianshavn i dag.,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/384529879_10161006787624559_3367948534693871648_n.jpg?stp=dst-jpg_p960x960&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=abMb06pB3eEQ7kNvgGCjw4F&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ALEg6Du_N6JbFOw-_PdOVY_&oh=00_AYAL-eOP_os-F-WCptHx903mGIVbMhWn1rHR8p-q3dX8iA&oe=671D292C,Peter Rydell,https://www.facebook.com/groups/696166321250526/user/100005009586744/?__cft__[0]=AZUTlVyWj7qKLdlQvuVgAqVXX0WIOaLYprMyjvzkqf2yPfWEoqNpx3wSfksCD8-kDePhSvslIzGE5SHIIFSDFN0Qx7_AlhbxUG1ASsmPRpEM4Op3FkIFmBEWcCTXzOoxWc7zpaWeuRpxJVNJ2YKeLD7ZByjG9KV3Ae9xoUERPUAocL0CIm75Na9crDLJq4pv2HifwKcp-bSGvLenqUB_PPAy&__tn__=R-R,115,12 kommentarer,12 kommentarer,148
https://www.facebook.com/groups/696166321250526,"Hej Er der nogen, der ved hvad disse emblemer/nåle står for?",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/382238988_6601474976602028_20057381919776388_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=A8TikRy-wpcQ7kNvgHpqx5n&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Ah_wqDF-b8JH4qld0O52Ul3&oh=00_AYCDmfDWNDrqvP_TeMfC4XUzf1NCg5T4ClX3VmuqG4BgvQ&oe=671D215A,Annette Zakaria,https://www.facebook.com/groups/696166321250526/user/1420706432/?__cft__[0]=AZXfM6urSk8HkNWuO111GuGK9kvW8HMErhdKyZIDZewuUWtO7otNqrPBIpU42H-Zl1A6rak3AY8vvCWzccbslopD5MFl9uoGBzxyu3s0f_zk83Tu0wTnA9ThFHYx1o4TQwLiPNnkiiQoXR4cLWUA1bZhV7ZXHXzVDe2WQLbLEzvc3hxB_IM6V4Jp4rtoyvFDGQTY-5MwHdsnZp0Jc4d0D6Fi&__tn__=R-R,18,15 kommentarer,15 kommentarer,150
https://www.facebook.com/groups/696166321250526,Foredraget i dag sammen med Frihedsmuseet venner blev desværre ikke med Søren Frandsen der skulle have fortalt om Gilleleje 1943. Pga. Noget dårligt kartoffelsa… Se mere,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/382584435_10231288991549479_676294757890628159_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=oAuVlxGZRYYQ7kNvgFHAedV&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Ah_wqDF-b8JH4qld0O52Ul3&oh=00_AYAXhc6-mZ-uh_6GBUqPvo9QaBLY3VgrTMbI5OVrBlk4Vg&oe=671D4C4D,Peter Thinghøj Christiansen,"https://www.facebook.com/profile.php?id=1275590436&__cft__[0]=AZWmanLRHVARLBOsQh9vM8kSDiCVQ47XoTsjo7Kfq3UW7TRUGFTOgsXYKZq23oMuhblyhQ61KDLqzVsFiHDzpyTPG2jEtveuQkyh7eptFaiX4rbs0ruhcf0IMBnQDcOX3NZSyUcCee1d7FogZ3y5Ufl95us5WCZkxfJv_x_lPsbFAC3QHwe2ZYmeqfR6dOeIDcHYveESsE20JBjMEj4u9HCjO5vxtXZaEi3Pc7P4XdG4AA&__tn__=%3C%2CP-y-R, https://www.facebook.com/groups/696166321250526/user/1275590436/?__cft__[0]=AZWmanLRHVARLBOsQh9vM8kSDiCVQ47XoTsjo7Kfq3UW7TRUGFTOgsXYKZq23oMuhblyhQ61KDLqzVsFiHDzpyTPG2jEtveuQkyh7eptFaiX4rbs0ruhcf0IMBnQDcOX3NZSyUcCee1d7FogZ3y5Ufl95us5WCZkxfJv_x_lPsbFAC3QHwe2ZYmeqfR6dOeIDcHYveESsE20JBjMEj4u9HCjO5vxtXZaEi3Pc7P4XdG4AA&__tn__=%3C%3C%2CP-y-R",12,,,151
https://www.facebook.com/groups/696166321250526,Læser Kapitlel 7 igen og må gentage mig selv; få Karl Nielsen gravet op af Mindelunden så hurtigt som muligt.,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/380275449_10231248673341549_3979790666014700444_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=bdrx_f6C_WAQ7kNvgGrWJv_&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AewfOQjltljFtlB57hyXJn0&oh=00_AYCoxxmmO0PmmDrI5HOBfRUS6kWTEdyuBm-SqTWMAYg7KQ&oe=671D21D4,Christian Hald Poulsen,https://www.facebook.com/groups/696166321250526/user/1118869998/?__cft__[0]=AZWdOwwW-9SXUfmIrXt8f9sAylUdlhD5w6l4HfdViOYVZ71wUfMVr_IVNyj9w_QQRB-tjdxRnnoDxmNEmGi1bMI8Gh45VBXeysod2pCTNfveUg5TpbBwwuVrvJGhXDwahGXBGRxLP2MHIpRlIzNsD8KIiokEzjs6SI_GYDpU6z8Xm85pgEaX3tvmAzo8TmXpG-OoNmsUNpEsnchBRwPhm4luwh8EG3aqvz0cz67Tc70shA&__tn__=R-R,47,9 kommentarer,9 kommentarer,152
https://www.facebook.com/groups/696166321250526,"Tirsdag d. 3. oktober 2023 kl. 19 har man mulighed for at høre historien, hvor luftkrigen over Danmark ramte landsbyen Slaglille ved Sorø hårdt.",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/384104067_703671181806061_9071482652022144288_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=29u4I53dSx8Q7kNvgHqymLr&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AewfOQjltljFtlB57hyXJn0&oh=00_AYDOJslsENrenuTOL02bNWp_4eSiMEB651xTLwfmNGTLmQ&oe=671D375B,,,7,,,153
https://www.facebook.com/groups/696166321250526,Efterlysning i Billed-Bladet 2 oktober 1945,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/382226722_10231398848981058_6266778510385135933_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=-JznsOBRwrcQ7kNvgHxgWC_&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A0H-Jt1GYJzxD4kELEQiBgE&oh=00_AYDjGMzkfqweHx13JPZWn5EE60btMqC0N9NjJeiHh7fnJw&oe=671D4244,,,34,,,154
https://www.facebook.com/groups/696166321250526,Husk foredrag i aften,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/376674873_10222590249360191_8326202854203886201_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=1LAoc_Aca64Q7kNvgGocZf5&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AsC0cxHfrZylmmFaK7yW-_1&oh=00_AYBRJxXAtkGgJuhtrgitqDCf2KLG_VyD73Ym9MyQiRXl2w&oe=671D1B0E,Kirsten Pia Larsen,https://www.facebook.com/groups/696166321250526/user/1481454494/?__cft__[0]=AZWFtzbrNUQr2l5X4c-lo-T77BYdM7LBwGmwFgPhTuXJpivECgJOzGW--GwGyMJQFB8vWHDLQmxnvi7uQuc98pGw_hx54ZRE3t8zQftC97oTx1anGwpcxBo5pujrPq-TCL-HKYG8UeyIMz7RNu2AfIZdfmhVX2xosdQaY2_AnvFFAbqCohPeF5pkNHsNS7CX7XTG4kWt8mUlMpkpLK1cBhu_&__tn__=R-R,16,1 kommentar,1 kommentar,158
https://www.facebook.com/groups/696166321250526,"Danmark under besættelsen, bind 3, side 187. Tyskerne havde ingen farligere modstander i det besatte Europa end denne unge dansker, der efterlyst og beskrevet i… Se mere",,Preben Sortbak,https://www.facebook.com/groups/696166321250526/user/100083197719692/?__cft__[0]=AZXkceaJ8iQKFbYPpnFeA9N_V_Vj8ixaUfCRkP-FT1RCn0ZPZocVvYZPVHCqbJ3HErs-PkiIB7blM86M94xLzIuwFC6aGe4UgYnCNn7uiJWWtrXNEdkx3QXNwKvvKpfEUh4lpBtGzMf2i7MSMHKkqXDTMjto8UHjMBebg7ubI86b7t-2eabf10lp9Lzef-KC96X-jZXfJheIx45yamICUwNFf651IUM9pgvY8IVIbstgGQ&__tn__=R-R,8,1 kommentar,1 kommentar,159
https://www.facebook.com/groups/696166321250526,"Foredrag af Peter Birkelund om HOLGER DANSKE’s 1. generation fra Stjerne Radio, Istedgade 31, 1650 København V",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/374530838_824248809707762_887232430169902374_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=833d8c&_nc_ohc=Y-lhysXboZ8Q7kNvgHZ5Ufl&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AsC0cxHfrZylmmFaK7yW-_1&oh=00_AYDEUHoH97-nADAAXd5scLT0FBx_tV2aXjR4CsFftA1XJQ&oe=671D2AA8,Stjerne Radio,https://www.facebook.com/groups/696166321250526/user/100063679503165/?__cft__[0]=AZW6beGfVN1TWQDznafUfFv8oocbG6BDzD3YYeHG-6-CdkbDAiUvh98d4u2tgiWvPCED9TFteVETeWOypSchMIL2qmhEHB2K-e6sOzmajXYsnLk2eGDU6-PaI_IluB0xzN7rSRY2muMc7QqP-Mu-OY9hzhbdpOwrHpFitoWmS1t_fjkNc2GlQWfx9vKFOr_iiPoYZq80C1hu3-kxxkOfG27Ti1d_QKSGzrjh-7CwET410Qk8YQbXksHO7BfKPUGbx7T_I2JUdTy58mB_WIzrp3jL&__tn__=-]C%2CP-y-R,17,,,160
https://www.facebook.com/groups/696166321250526,"I morgen, torsdag den 7. september, bringer Politikens bagside min version af HDMS S5 Havørnens endeligt på Stammenakke rev syd for Sjælland, samt en efterlysning af personer, der har fået beretninger af besætningsmedlemmer fra Havørnen, der umiddelbart efter flygtede til Sverige med postbåden 'Røret' fra Nyord.",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/373748739_6650996814948828_1673710333318559810_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=oH6HK8MWZqsQ7kNvgGqr7ZA&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AtAEe7e--Z88naMHI2U9V69&oh=00_AYDCrL6EvylSa6J2DJ7wPmCHfYjp9WgPE6fJ5VNsXldvwA&oe=671D4521,,,41,2 kommentarer,2 kommentarer,161
https://www.facebook.com/groups/696166321250526,"Er der en venlig sjæl der har bogen Danmarks frihedskamp 1-2, som vil se på side 507 hvad der står om West Nielsen ?Pft",,Martin Petersen,https://www.facebook.com/groups/696166321250526/user/596628905/?__cft__[0]=AZWUI2UTDeEvT1mAv58sQavZX_qKUaaG5VyjFjtZSYKU2Iai1tsrVST0unkR1EAyPv4BOHvslDL1-pmXm7_jYqPiD8s8d_BgDUvr3ed_t2G_oDOEmzcfoeDw1sxoRKEsOIN5VImOViNGB5Uw6gP51IwTerfBe-3DlCBDc0ukvZaZH-xjuvsBUiu45CG9Kijlzag&__tn__=R-R,9,3 kommentarer,3 kommentarer,162
https://www.facebook.com/groups/696166321250526,Der var ikke kun fest og fejring i befrielses-dagene for 75 år siden. Der foregik også voldsomme handlinger og dramaer. En del af dem er blevet fanget på film. … Se mere,,Rikke Paaske Andersen,https://www.facebook.com/groups/696166321250526/user/721819285/?__cft__[0]=AZUMel7L2a7kozCiMMEuLywk0H9GfWSTxgzgv_vH-yaJNfd2nlCG4myJch8-PeNXTqijypqTJFvTTumhf_3zG6SMUwbmee7MJlJJc9D99Q0991dWyNNjdJnfiMtLcCQsOLY0CRv7Ly6BGZ5e_cBQO-Bd_6X_ltVcBjB7aKk3WMQFZYF_ZKbYAjN6NGwZQYU2SAND1Py2idsrIL_h9YX2BbCL3idnRNc4M53Hb_WTTybsYw&__tn__=R-R,21,2 kommentarer,2 kommentarer,164
https://www.facebook.com/groups/696166321250526,"Hej Alle, Jeg prøver at finde ud af noget mere, om terrænssportklubbernes aktive del i modstandskampen under krigen  Jeg kender til begyndelse med opråbet i fyens Stiftidende, men er der nogen herinde der ved noget mere om hvordan det blev organiseret og hvad de trænede? … Se mere",,Øyvind Runge Jepsen,https://www.facebook.com/groups/696166321250526/user/1265425071/?__cft__[0]=AZWknYypCCDZ4kTgOsTnbiq7P54kNn4cp8WoP1EYXEHfASibgWndMpEBqTKPEr25zkDuMFHPqf3H8GBueRDlydma7bRIf5wPz-kwarWHlTQAdNGXcH5mIamut5fMLAgAOXTBSR_gVqgDd_1Je7E1XL8itutmJt3Q9-Y5p_AToVUKVMy1qjbC5r54fOrZplhaaOo&__tn__=R-R,12,11 kommentarer,11 kommentarer,167
https://www.facebook.com/groups/696166321250526,Hejsa. Jeg søger efter navne af nogle af dem på disse billeder. Billederne er fra min afdøde oldefar som selv er på billederne.Han var i undergrundshæren 6. Kompagni 1. Deling,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/372906388_10160662621245890_1577909543943261457_n.jpg?stp=dst-jpg_p960x960&_nc_cat=106&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=Ys6CFEa-iegQ7kNvgF2TCq9&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AX2piERhTV3KHPqltosKeQr&oh=00_AYBpnAzVB3NuSc0D-TQeEgZGfbeI8oO8vTHgjaau75OR5g&oe=671D4142,Martin Petersen,https://www.facebook.com/groups/696166321250526/user/596628905/?__cft__[0]=AZVpiw4ReSeAaFucPqSgxeF-30IYR6NyRjReMslYVPKYpHlpf3zPczGWj5Ani3DcWqZ3yrHlrfMazZcORzIPgVX4tohXyCvyi9daczy9b0E9bnPP7Q9vwfNLHRiUKNdgJhPCXmmpoVjejvlMGwgjc7GOjik3N-O2lM_RObCgjIF59wSunGUvDEpLFA8vh63b2EYajd2hrQztAQUahQOgpOjB&__tn__=R-R,103,7 kommentarer,7 kommentarer,168
https://www.facebook.com/groups/696166321250526,"24. august 1943 - Svendestykket Forum. Ny udstilling i Stjerne Radio, Istedgade 31. Foto: Teit Weylandt",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/370698767_817804967018813_9133050776264388043_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=833d8c&_nc_ohc=gQs9CXZkCfEQ7kNvgGPLNA1&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AiOJ33nrg-_E9H8Q1Zw2jll&oh=00_AYD3EKPsfwpglfcQKH-A-P_2Qx-JJk5r-APOrekqjVjhng&oe=671D3287,Stjerne Radio,"https://www.facebook.com/profile.php?id=100063679503165&__cft__[0]=AZVOu-wt-ruL0erVyn9O3x8UXRZ3OZC6T8WwzedhA5khgkgi6altYAraPLj--EZpJeSTsHMP_7dCE9yAUETlMKW2PTcWgJab44oBsf-TYjVqHGExENbeSE4aDNZc0ZbC0Jc2y4f8QTmm6I3pHMGBkbE0_x1Zeh8JZwbJXnU8ELW9zu1UPFPZ_z4burWb6esnriNCaXfB_BWb_ispUM79WTlazRpR9X--WiXKQe_idTl0k2VWJ0o09OF4vD10v_Rgj_9Od2y3l6jDgXaCzsy1nr0V&__tn__=%3C%2CP-y-R, https://www.facebook.com/groups/696166321250526/user/100063679503165/?__cft__[0]=AZVOu-wt-ruL0erVyn9O3x8UXRZ3OZC6T8WwzedhA5khgkgi6altYAraPLj--EZpJeSTsHMP_7dCE9yAUETlMKW2PTcWgJab44oBsf-TYjVqHGExENbeSE4aDNZc0ZbC0Jc2y4f8QTmm6I3pHMGBkbE0_x1Zeh8JZwbJXnU8ELW9zu1UPFPZ_z4burWb6esnriNCaXfB_BWb_ispUM79WTlazRpR9X--WiXKQe_idTl0k2VWJ0o09OF4vD10v_Rgj_9Od2y3l6jDgXaCzsy1nr0V&__tn__=%3C%3C%2CP-y-R",48,,,169
https://www.facebook.com/groups/696166321250526,Glem ikke de 10000 polske soldater der blev myrdet af russiske soldater i 1940 i Katyn Polen.,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/370859594_10231214350648715_7571298303426080194_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=u6cwgcGehg8Q7kNvgHV3Xdc&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AiOJ33nrg-_E9H8Q1Zw2jll&oh=00_AYAMU0vuI882T_uUAx3zUQsXpKFTaePDDqWrP94R4_7qFQ&oe=671D3E71,Morten Geertsen,https://www.facebook.com/groups/696166321250526/user/100055268625784/?__cft__[0]=AZVpU1Aed_OdewSb_X_T9pMGgz3jfPIn7LZEv7GyU3ErvvAeKAlvzYkvx9x8JkpKjHQWWkmRT5Z1gV7p63A_LbdmWKbWwWI7k4BUuK55dkQ5JpEf-zc4KeedZ4UkkW2ng3DxnMi7ko8Gc0-X-9MR_91GZ5v9QUKY2h7eRySY-f4R16-T33EJlxLKnOcJT0JG9YyZHveLOUUTuBO-NQKpUfoP&__tn__=R-R,33,1 kommentar,1 kommentar,170
https://www.facebook.com/groups/696166321250526,Hej!Jeg er ved at lave noget slægts forsking og har i den forbindelse fundet ud af at min tip oldefars børn Johannes Kristensen Kristen Kristensen har været med i sabotage i Esbjerg. … Se mere,,Winnie Marcussen,https://www.facebook.com/groups/696166321250526/user/1632247745/?__cft__[0]=AZV7eQtgX3SJ0I980Qb4_6BpAzBMQ0nhN6po0FDJ8x_NuiRXLshEnrtEqla9koEXBb-_9VW6ka_qwRYTxOrmmB9HlcTgHEHwyU0Ep6vRfFW2wW44984iirDVkIZXN1loz2EHqeXBo-6-9YoYaEiexxvjXVP9aA05JoWFgEdhqWVnAqxFCovxDVqyqhaPdHKPOtE&__tn__=R-R,19,7 kommentarer,7 kommentarer,171
https://www.facebook.com/groups/696166321250526,Thomas Hilleberg tildeles Niels Ebbesen Medaljen.Begrundelsen er sålydende:Thomas Hilleberg har udvist en enestående evne til at formidle… Se mere,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/370334237_10231117034219710_5000672907649972649_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=KA13dxye4A4Q7kNvgGQIDN9&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AtOHkJfdbtj_tsMKDm_184b&oh=00_AYAcCj2lJYEQw3JxqekO3FyhdKqs9CtQVuM52bEGiPP6hA&oe=671D235B,Henrik Klindt-Jensen,https://www.facebook.com/groups/696166321250526/user/537476689/?__cft__[0]=AZVJFbQwenEB-pWwaCFhc_fq5giSDcXhWg3cGC1DAnLN7vzQ-XxzxzUM-OxbDqMnEEVaVgNlOF41ZZGDcqmCXWvVCN5E5h-fGGcdmk3FKyaPEMGXVON4MknYmu5_lGeP4kfW0fVFRE1vNGGPmd3iDaZdy8Ajt6UHFWeS6JgSCluZyUidumZzxPK3zagN-JCh_UtlYxeprG3_YYey_RrFiolA&__tn__=R-R,45,1 kommentar,1 kommentar,172
https://www.facebook.com/groups/696166321250526,To hovedpersoner i udstillingen der åbner kl. 18 i dag.,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/369849934_10231039239465833_4961656277536503010_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=0hZ0YR6FZ00Q7kNvgHDl5K-&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AtOHkJfdbtj_tsMKDm_184b&oh=00_AYDWnVmVn1BchmX5unO6T8i6GiLCvjh_jsx0TVCmeVejVA&oe=671D2E40,Peter Thinghøj Christiansen,"https://www.facebook.com/profile.php?id=1275590436&__cft__[0]=AZW2KoZgFDyO8C1nyF87EWof0VDAkUAptYxG1eUyrFxdocja1vhnyESFS1rMwsE5HCBhE9ZFjOUXl3D3Cy4oFzMINdES92s1btYMeUFcjpfZXeQbS0xO8-6rg0rns1mmS_dRXQTBomlJZoK7guVzJT-qYEJnqVQWOcVDBH0myxtmIJ0I6YUVUigcTxiWwgCtVHMPGAlE9ErU_xj_YTUgqnblDop4JptwQMNqtL67kz7Csg&__tn__=%3C%2CP-y-R, https://www.facebook.com/groups/696166321250526/user/1275590436/?__cft__[0]=AZW2KoZgFDyO8C1nyF87EWof0VDAkUAptYxG1eUyrFxdocja1vhnyESFS1rMwsE5HCBhE9ZFjOUXl3D3Cy4oFzMINdES92s1btYMeUFcjpfZXeQbS0xO8-6rg0rns1mmS_dRXQTBomlJZoK7guVzJT-qYEJnqVQWOcVDBH0myxtmIJ0I6YUVUigcTxiWwgCtVHMPGAlE9ErU_xj_YTUgqnblDop4JptwQMNqtL67kz7Csg&__tn__=%3C%3C%2CP-y-R",24,,,173
https://www.facebook.com/groups/696166321250526,"Hejsa Er I søde at hjælpe mig med at stemme på min far, Preben Find, som er den som står for TOLDSTRUP  selskabet , et lille fint museum i Assens. Gå ind via linket nedenunder Af hjertet tak",,Mette Skovhus Larsen,https://www.facebook.com/groups/696166321250526/user/782254187/?__cft__[0]=AZUiMFz6_KfAjUpHRW5jWvtpdmHW3yJA-FLckW24vLqXEthh6Nh250_zdJ3bzWHWrRUpBXJgB0-oyBU7m-1kkXySUFA-DB3RIWP-jXxauCKg0N66ngG17Vfk24zVh3c42gUUnapNMgn7keSiRibBO5yzeMaqohM0FcFdnT8YJ8rlzFOdQ8B7yA6B3f-9VVc10GD7sY7lHTcMhxbZWvhRnoiV&__tn__=R-R,17,1 kommentar,1 kommentar,177
https://www.facebook.com/groups/696166321250526,Brandstation Dæmningen i Valby.Tekst fra Valby Lokaludvalg :VIDSTE DU DET - OM KORSENE PÅ HANSSTEDVEJ? … Se mere,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/364144131_10160887027379559_1560826325731724496_n.jpg?stp=dst-jpg_p960x960&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=N9bTIH1wBwEQ7kNvgGqJk3A&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AeXB8VE6B6oYpSpDHyRdvS1&oh=00_AYAqiXVPWocV-G_KoeAjqTRm3eTEMlBISNXy9HU8sBiTqQ&oe=671D37E6,,,45,,,178
https://www.facebook.com/groups/696166321250526,,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/356188363_1460544351384022_5347046048918625891_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=JZnSGmSJcYwQ7kNvgEK9lzk&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AeXB8VE6B6oYpSpDHyRdvS1&oh=00_AYBcPf4iUQ4eX6xHsODe503FHh58XQ3op0gGuVAjJmzqEw&oe=671D206E,,,13,1 kommentar,1 kommentar,179
https://www.facebook.com/groups/696166321250526,"Jeg så en tysk jakke, og undrede mig over hullet i venstre jakkelomme, hvad er det beregnet til??",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/357385122_10230838344368793_508612476961825170_n.jpg?stp=dst-jpg_p960x960&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=yLd32sJzsWIQ7kNvgG9e4Mt&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ABT7NpbwyiHGdj19spMqCA1&oh=00_AYDCecYWLmSUhOa0fKJSO_szATP4y47zR_QwpRhFr_nxVQ&oe=671D3B1C,Claus D. A. Skaarenborg,https://www.facebook.com/groups/696166321250526/user/1419761493/?__cft__[0]=AZWyAesPM5kJjzgCjG2C6qEo1GpPhU65tw-W6AFsQ8LUOBn22uBq9Ep7ODJGpmqCUJmvbIrDaxR81QuHdo6Zai65-KGe3moiVTFixFxJZeDKnFdBJiEjrayBNT4s7326RdBkahqfcFdq6XDyVR25CbVikjmSmBzvFNllx-37hbvV6GhaJ881DKoWdOHP5B2XpBLB_NKMQvCDAMg7SC-Dlsje&__tn__=R-R,33,10 kommentarer,10 kommentarer,180
https://www.facebook.com/groups/696166321250526,Bogafbrænding af kønsforvirrende bog der aldrig burde have fundet vej til danske biblioteker,,,,2,,,181
